wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
10.24564584209647,5151.432594290199,A,biosphere_off,1e-07,1.8e-06,0.0
10.348616294694754,5152.74802908377,A,biosphere_off,1e-07,1.8e-06,0.0
10.452621617546379,5153.991673517586,A,biosphere_off,1e-07,1.8e-06,0.0
10.557672211270308,5155.1627853013015,A,biosphere_off,1e-07,1.8e-06,0.0
10.663778581013451,5156.261145344066,A,biosphere_off,1e-07,1.8e-06,0.0
10.770951337501211,5157.286775052059,A,biosphere_off,1e-07,1.8e-06,0.0
10.87920119809854,5158.2396254827845,A,biosphere_off,1e-07,1.8e-06,0.0
10.988538987881709,5159.119311556758,A,biosphere_off,1e-07,1.8e-06,0.0
11.098975640720818,5159.924949585361,A,biosphere_off,1e-07,1.8e-06,0.0
11.210522200373171,5160.655124815479,A,biosphere_off,1e-07,1.8e-06,0.0
11.323189821587698,5161.307979196992,A,biosphere_off,1e-07,1.8e-06,0.0
11.436989771220404,5161.881381141842,A,biosphere_off,1e-07,1.8e-06,0.0
11.551933429361092,5162.373127204872,A,biosphere_off,1e-07,1.8e-06,0.0
11.668032290471356,5162.781131262817,A,biosphere_off,1e-07,1.8e-06,0.0
11.785297964534063,5163.103574003102,A,biosphere_off,1e-07,1.8e-06,0.0
11.903742178214335,5163.339005570788,A,biosphere_off,1e-07,1.8e-06,0.0
12.023376776032249,5163.4864096864385,A,biosphere_off,1e-07,1.8e-06,0.0
12.144213721547278,5163.545244988352,A,biosphere_off,1e-07,1.8e-06,0.0
12.266265098554676,5163.515479280856,A,biosphere_off,1e-07,1.8e-06,0.0
12.389543112293847,5163.397627614492,A,biosphere_off,1e-07,1.8e-06,0.0
12.514060090668908,5163.192798837953,A,biosphere_off,1e-07,1.8e-06,0.0
12.639828485481447,5162.9027496023555,A,biosphere_off,1e-07,1.8e-06,0.0
12.766860873675764,5162.5299405801015,A,biosphere_off,1e-07,1.8e-06,0.0
12.895169958596531,5162.077586722058,A,biosphere_off,1e-07,1.8e-06,0.0
13.024768571259173,5161.549691192855,A,biosphere_off,1e-07,1.8e-06,0.0
13.155669671632946,5160.951050803126,A,biosphere_off,1e-07,1.8e-06,0.0
13.287886349936983,5160.287219297778,A,biosphere_off,1e-07,1.8e-06,0.0
13.421431827949283,5159.564414191963,A,biosphere_off,1e-07,1.8e-06,0.0
13.556319460328947,5158.789353744104,A,biosphere_off,1e-07,1.8e-06,0.0
