wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
2.6296554222234496,5124.951350758915,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.6560838985905835,5126.719266285599,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.6827779855609872,5127.682972695258,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.709740352565603,5127.822183128875,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.7369736958636,5127.121048643077,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.764480738812002,5125.573404847357,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.792264232138027,5123.19397337624,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.8203269542141602,5120.042103250682,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.8486717113359954,5116.269997078109,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.8773013380028654,5112.208908882387,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.9062186972012944,5108.473736129834,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.9354266806913007,5105.936816828155,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.964928209295573,5105.314504066779,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.9947262331915567,5106.583072675129,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.0248237322064733,5109.027147996929,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.055223716115305,5111.837807048316,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.085929224941777,5114.466718642647,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.1169433292623587,5116.619925388044,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.1482691305133286,5118.152746803382,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.179909761300916,5118.991811742208,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.2118683857145673,5119.094344506801,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.244148199643356,5118.429734914238,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.2767524310955745,5116.971810509355,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.3096843405215393,5114.6957638795,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.342947221139635,5111.576989020782,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.3765443992656436,5107.590670166721,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.4104792346453747,5102.711666283851,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.444755120790646,5096.9145449246935,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.479375485318636,5090.173865452222,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.5143437902946464,5082.465615122212,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.5496635325783163,5073.77510832597,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.5853382441733066,5064.1422179071615,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.621371492580506,5053.918873874,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.6577668811547834,5045.028786603409,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.694528049465325,5043.499969304016,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.731658673659598,5052.745892059986,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.769162466830961,5066.575535098744,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.8070431793899884,5080.733485341155,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.845304599439499,5094.180362510667,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.8839505531533853,5106.706515247708,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
3.9229849051592245,5118.2481804981435,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
